region_name,region_code,video_id,title,view_count,like_count,channel_name,date_uploaded,owner,duration
India,IN,K_9z_4ojnCA,NOOR BHAI AUR ELECTION | Hyderabadi Comedy With a Great message | Shehbaaz Khan Entertainments,251760,16363,Shehbaaz khan ,2023-10-31T10:30:46Z,UC1awS02LXzIYVqlXAh5oqRw,PT15M23S
India,IN,pRLT6Pb4RZE,My School Love Story || Part - 3 || Neeraj Bandari || Ananya Jinka || Infinitum Media,200689,17264,Dora Sai Teja,2023-10-31T13:14:34Z,UC9cpaBjhse6B76HP_gn4Rew,PT25M25S
India,IN,PvAP6FS3ksA,Baby planning in Village | Nakkalites Fzone,861197,36143,Nakkalites FZone,2023-10-29T11:30:15Z,UCpnJuQkNm9j9R7LCqWtf56g,PT15M17S
India,IN,MpDS8YDunvY,Emiway x Savlon Swasth India – HAATH DHONA COOL HAI #HandwashLegend ft. The Dharavi Dream Project,1228411,210717,Emiway Bantai,2023-10-30T15:03:26Z,UCHmk8iNJHvf5mGN6_pkPc7g,PT2M7S
India,IN,VMBtHZc7o3g,Going To Sri Lanka For First Time - Vlog Day 1,393164,44450,MR. INDIAN HACKER Vlogs,2023-10-31T14:34:55Z,UCOcD_2N04_XS6XgImIWcR1Q,PT14M7S
India,IN,EdONopkE4zU,"१ किलो चकली भाजणी | तांदूळ कोणता? काटेरी, कमी तेलकट चकलीसाठी या 10 चुका टाळा | 1 Kilo Chakli Bhajani",198711,5157,Sarita's Kitchen,2023-10-31T08:30:03Z,UC5x4u6kU52hgTtLlBaHTSKg,PT18M24S
India,IN,hPKzN0dsbl0,Pandian Stores Thanthai Sol Mikka Mandhiram Illai | 31st October to 4th November 2023 - Promo,2487214,33315,Vijay Television,2023-10-31T12:38:55Z,UCvrhwpnp2DHYQ1CbXby9ypQ,PT40S
India,IN,JfdWcALeHf8,"BIGG BOSS 17 Promo: Aishwarya Ki Baat Sunke Neil Bhadke Vicky Ke Upar, Vicky Neil Fight",1092310,8435,DESIFEED Video,2023-10-30T12:30:09Z,UCToZTtSLYLyRV5xwUcAa9Kg,PT1M
India,IN,3Mh9n25u5zw,Fukra Insaan and I Became Our Papa's Assistant for 24 Hours,5226584,477349,Triggered Insaan,2023-10-28T12:30:01Z,UCfLuT3JwLx8rvHjHfTymekw,PT14M33S
India,IN,1YGl5V0ergw,Bohot Time Baad Game Kheli 😅 GTA 5,3293235,269968,Sourav Joshi Vlogs,2023-11-01T02:30:01Z,UCjvgGbPPn-FgYeguc5nxG4A,PT8M17S
India,IN,fUb-zOMw9J0,BARBIE horror STORY (SPOOKY HALOOWEEN MOVIES),359137,13966,Wanderers Live,2023-10-31T14:03:15Z,UCyYdwGP0ZbS_VmXg4M9il3Q,PT17M46S
India,IN,RbBpOFu9KQ0,பொண்ணு பாத்து பூ வைக்க போறோம்😍 | Pen Paarkkum Moment❤️ | Happiest day in my life,200934,5242,Ungal SamayalKaaran,2023-10-31T06:40:00Z,UC3bARXG3Ge1Wmy0w1NvcFgA,PT16M50S
India,IN,gvTdPmaKYZQ,Tumi Amari Hobe | Manush | Jeet | Susmita | Shashwat Singh | Savvy | Sanjoy Somaddar,477940,29028,Grassroot Entertainment,2023-10-31T06:29:18Z,UC_aUqqh2c9Z7ZTJ2CYmoE3g,PT3M35S
India,IN,hpc1XJuQa98,KARVA - CHAUTH KA GIFT SUPERCAR || Rachit Rojha,872198,21855,Rachit Rojha,2023-10-31T06:32:00Z,UCwBlZvRTu3vasTWUE9U5wPw,PT20M33S
India,IN,em8ixE61JtE,Getting Ready for my യക്ഷി look 👻 | Halloween 🎃 | Ishaani Krishna.,121387,4346,Ishaani Krishna,2023-10-31T14:49:38Z,UCDIuIf4lKDneweAYP1ZhDiQ,PT29M46S
India,IN,DXta2Mt4lk4,Bigg Boss Telugu 7 Promo 2 - Day 55 | Nagarjuna Gets Tough on Contestants |DisneyPlus Hotstar Telugu,2177703,49490,Disney+ HotstarTelugu,2023-10-28T13:56:21Z,UC2DDhRE75LKKPjAxC-zsGRg,PT1M53S
India,IN,avbJK28Er7k,Barbeque Nation Vs Hocco Eatery Meal Box Challenge | Food Challenge | Viwa Food World,198573,14995,Viwa Food World,2023-11-01T04:00:09Z,UCBB-MPp_uyVPJBsIO7vfe2Q,PT36M16S
India,IN,C5JuRbz9ptM,#Chiyaan62 - Announcement Video | Chiyaan Vikram | S.U. Arun Kumar | GV Prakash Kumar | Riya Shibu,6433420,117452,HR Pictures,2023-10-28T13:40:10Z,UCGi0C80SCay7W1nVTujVfCw,PT3M44S
India,IN,g9ovODWb96s,KARVACHAUTH  IN INDIA || Sibbu Giri || Rachit Rojha,646366,11350,Sibbu Giri,2023-10-31T08:29:22Z,UCRPAAAUoXNkXQ4OS5C9AewQ,PT20M34S
India,IN,lwatd6NxlCI,ராகு கேது பெயர்ச்சி பலன்கள் | Rahu Ketu Peyarchi Palankal | நல்ல காலம் பிறக்குது | 30.10.2023,727844,10383,Sun News,2023-10-30T02:30:32Z,UCYlh4lH762HvHt6mmiecyWQ,PT44M44S
India,IN,PG5HB_4ScN0,Preparing To Welcome Our Baby | Pearle Maaney,1490319,40275,Pearle Maaney,2023-10-29T11:30:39Z,UCeALltNJ6GDNRwA0B7clXyA,PT23M22S
India,IN,ohRwr2Cnj7E,정국 (Jung Kook) 'GOLDEN' Preview,5287909,1031930,HYBE LABELS,2023-10-30T15:00:01Z,UC3IZKseVpdzPSBaWxBxundA,PT3M23S
India,IN,pqrHMgC4gcU,I PLAYED MINECRAFT IN MINECRAFT,462291,29593,The RawKnee Games,2023-10-30T14:00:38Z,UCZaHw7tdjy3TNMH3ncsI4Bg,PT30M40S
India,IN,VOmLEPd1av4,HIMLANDS EndGame - Season 5 - part 2,2450845,249600,YesSmartyPie,2023-10-28T11:04:07Z,UCZ9lCUhUOUrwqVJmfBkN92A,PT54M38S
India,IN,m7oAcv6vI0I,Minecraft CHICKEN vs HUNTER,1263736,128430,Dream,2023-11-01T03:00:09Z,UCTkXRDQl0luXxVQrRQvWS6w,PT28M53S
India,IN,HrnrqYxYrbk,"ANIMAL: SATRANGA |Ranbir Kapoor, Rashmika |Sandeep V |Arijit, Shreyas P, Siddharth-Garima |Bhushan K",34719382,394767,T-Series,2023-10-27T08:29:12Z,UCq-Fj5jknLsUf-MWSy4_brA,PT4M33S
India,IN,mj_9BPbBkWI,Ethirneechal - Special Promo | 01 November 2023 | Sun TV Serial | Tamil Serial,1266415,16237,Sun TV,2023-10-31T16:41:22Z,UCBnxEdpoZwstJqC1yZpOjRA,PT47S
India,IN,z25fmtpMjvI,THE HORROR TRAIN IS BACK | CHOO CHOO CHARLES,2620833,228259,Techno Gamerz,2023-11-01T05:03:12Z,UCX8pnu3DYUnx8qy8V_c6oHg,PT13M29S
India,IN,6_TukNSMozk,Maratha Reservation : वकील गुणरत्न सदावर्तेंची सर्वांत सनसनाटी मुलाखत | N18V |,793405,11277,News18 Lokmat,2023-10-27T19:30:01Z,UCrcpw88HvKJ0skdsHniCJtQ,PT59M2S
India,IN,ctkW3V0Mh-k,Apple Event - October 30,7796164,132606,Apple,2023-10-31T00:35:10Z,UCE_M8A5yxnLfW0KghEeajjw,PT30M32S
